"Rotation","ABMI Site","Year","Field Date","Field Crew Member(s)","Nearest Town","Public Latitude","Public Longitude","Collection Methodology","Point Count Station","Subpoint","Elevation (metres)","Slope (degrees)","Aspect (degrees)"
Rotation 1,1248,2011,16-Jun-11,MKN/TTO,DNC,52.534279,-112.548889,1,3,P,       757,0,VNA,
Rotation 1,1248,2011,16-Jun-11,MKN/TTO,DNC,52.534279,-112.548889,1,4,P,       757,2,301,
Rotation 1,1248,2011,16-Jun-11,MKN/TTO,DNC,52.534279,-112.548889,1,5,P,       757,0,VNA,
Rotation 1,1248,2011,16-Jun-11,MKN/TTO,DNC,52.534279,-112.548889,1,6,P,       757,2,64,
Rotation 1,1248,2011,16-Jun-11,MKN/TTO,DNC,52.534279,-112.548889,1,7,P,       757,2,58,
Rotation 1,1248,2011,16-Jun-11,MKN/TTO,DNC,52.534279,-112.548889,1,8,P,       757,4,200,
Rotation 1,1248,2011,16-Jun-11,MKN/TTO,DNC,52.534279,-112.548889,1,9,P,       757,0,VNA,
Rotation 1,1260,2011,11-Jun-11,LLE,DNC,52.82333,-117.458916,1,1,P,      2055,12,24,
Rotation 1,1260,2011,11-Jun-11,LLE,DNC,52.82333,-117.458916,1,2,P,      2055,2,56,
Rotation 1,1260,2011,11-Jun-11,LLE,DNC,52.82333,-117.458916,1,3,P,      2055,4,302,
Rotation 1,1260,2011,11-Jun-11,LLE,DNC,52.82333,-117.458916,1,4,P,      2055,8,10,
Rotation 1,1260,2011,11-Jun-11,LLE,DNC,52.82333,-117.458916,1,5,P,      2055,9,21,
Rotation 1,1260,2011,11-Jun-11,LLE,DNC,52.82333,-117.458916,1,6,P,      2055,18,30,
Rotation 1,1260,2011,11-Jun-11,LLE,DNC,52.82333,-117.458916,1,7,P,      2055,12,340,
Rotation 1,1260,2011,11-Jun-11,LLE,DNC,52.82333,-117.458916,1,8,P,      2055,24,270,
Rotation 1,1260,2011,11-Jun-11,LLE,DNC,52.82333,-117.458916,1,9,P,      2055,23,267,
Rotation 1,1261,2011,10-Jun-11,MMA,DNC,52.760242,-117.170143,1,1,P,      2174,11,70,
Rotation 1,1261,2011,10-Jun-11,MMA,DNC,52.760242,-117.170143,1,2,P,      2174,19,67,
Rotation 1,1261,2011,10-Jun-11,MMA,DNC,52.760242,-117.170143,1,3,P,      2174,19,76,
Rotation 1,1261,2011,10-Jun-11,MMA,DNC,52.760242,-117.170143,1,4,P,      2174,5,263,
Rotation 1,1261,2011,10-Jun-11,MMA,DNC,52.760242,-117.170143,1,5,P,      2174,4,231,
Rotation 1,1261,2011,10-Jun-11,MMA,DNC,52.760242,-117.170143,1,6,P,      2174,10,121,
Rotation 1,1261,2011,10-Jun-11,MMA,DNC,52.760242,-117.170143,1,7,P,      2174,12,136,
Rotation 1,1261,2011,10-Jun-11,MMA,DNC,52.760242,-117.170143,1,8,P,      2174,10,162,
Rotation 1,1261,2011,10-Jun-11,MMA,DNC,52.760242,-117.170143,1,9,P,      2174,26,99,
Rotation 1,1262,2011,13-Jun-11,LLE,DNC,52.799728,-116.950195,1,1,P,      1843,13,71,
Rotation 1,1262,2011,13-Jun-11,LLE,DNC,52.799728,-116.950195,1,2,P,      1843,32,64,
Rotation 1,1262,2011,13-Jun-11,LLE,DNC,52.799728,-116.950195,1,3,P,      1843,20,101,
Rotation 1,1262,2011,13-Jun-11,CMC,DNC,52.799728,-116.950195,1,4,P,      1843,39,68,
Rotation 1,1262,2011,13-Jun-11,CMC,DNC,52.799728,-116.950195,1,5,P,      1843,30,40,
Rotation 1,1262,2011,13-Jun-11,CMC,DNC,52.799728,-116.950195,1,6,P,      1843,19,60,
Rotation 1,1262,2011,13-Jun-11,CMC,DNC,52.799728,-116.950195,1,7,P,      1843,7,46,
Rotation 1,1262,2011,13-Jun-11,LLE,DNC,52.799728,-116.950195,1,8,P,      1843,1,221,
Rotation 1,1262,2011,13-Jun-11,LLE,DNC,52.799728,-116.950195,1,9,P,      1843,17,263,
Rotation 1,1275,2011,24-May-11,MBO,DNC,52.425117,-113.107147,1,1,P,       804,3,270,
Rotation 1,1275,2011,24-May-11,MBO,DNC,52.425117,-113.107147,1,2,P,       804,3,94,
Rotation 1,1275,2011,24-May-11,MBO,DNC,52.425117,-113.107147,1,3,P,       804,3,1,
Rotation 1,1275,2011,24-May-11,MBO,DNC,52.425117,-113.107147,1,4,P,       804,0,VNA,
Rotation 1,1275,2011,24-May-11,MBO,DNC,52.425117,-113.107147,1,5,P,       804,3,100,
Rotation 1,1275,2011,24-May-11,MBO,DNC,52.425117,-113.107147,1,6,P,       804,2,222,
Rotation 1,1275,2011,24-May-11,MBO,DNC,52.425117,-113.107147,1,7,P,       804,3,154,
Rotation 1,1275,2011,24-May-11,MBO,DNC,52.425117,-113.107147,1,8,P,       804,2,44,
Rotation 1,1275,2011,24-May-11,MBO,DNC,52.425117,-113.107147,1,9,P,       804,0,VNA,
Rotation 1,1276,2011,25-May-11,MBO,DNC,52.387444,-112.824402,1,1,P,       822,2,180,
Rotation 1,1276,2011,25-May-11,MBO,DNC,52.387444,-112.824402,1,2,P,       822,2,24,
Rotation 1,1276,2011,25-May-11,MBO,DNC,52.387444,-112.824402,1,3,P,       822,0,VNA,
Rotation 1,1276,2011,25-May-11,MBO,DNC,52.387444,-112.824402,1,4,P,       822,4,52,
Rotation 1,1276,2011,25-May-11,MBO,DNC,52.387444,-112.824402,1,5,P,       822,3,342,
Rotation 1,1276,2011,25-May-11,MBO,DNC,52.387444,-112.824402,1,6,P,       822,4,262,
Rotation 1,1276,2011,25-May-11,MBO,DNC,52.387444,-112.824402,1,7,P,       822,0,VNA,
Rotation 1,1276,2011,25-May-11,MBO,DNC,52.387444,-112.824402,1,8,P,       822,0,VNA,
Rotation 1,1276,2011,25-May-11,MBO,DNC,52.387444,-112.824402,1,9,P,       822,2,180,
Rotation 1,1304,2011,26-May-11,MBO,DNC,52.170185,-112.893677,1,1,P,       848,0,VNA,
Rotation 1,1304,2011,26-May-11,MBO,DNC,52.170185,-112.893677,1,2,P,       848,2,80,
Rotation 1,1304,2011,26-May-11,MBO,DNC,52.170185,-112.893677,1,3,P,       848,4,52,
Rotation 1,1304,2011,26-May-11,MBO,DNC,52.170185,-112.893677,1,4,P,       848,0,VNA,
Rotation 1,1304,2011,26-May-11,MBO,DNC,52.170185,-112.893677,1,5,P,       848,3,178,
Rotation 1,1304,2011,26-May-11,MBO,DNC,52.170185,-112.893677,1,6,P,       848,0,VNA,
Rotation 1,1304,2011,26-May-11,MBO,DNC,52.170185,-112.893677,1,7,P,       848,3,98,
Rotation 1,1304,2011,26-May-11,MBO,DNC,52.170185,-112.893677,1,8,P,       848,0,VNA,
Rotation 1,1304,2011,26-May-11,MBO,DNC,52.170185,-112.893677,1,9,P,       848,2,256,
Rotation 1,1332,2011,27-May-11,MBO,DNC,52.081928,-113.257729,1,1,P,       930,0,VNA,
Rotation 1,1332,2011,27-May-11,MBO,DNC,52.081928,-113.257729,1,2,P,       930,7,182,
Rotation 1,1332,2011,27-May-11,MBO,DNC,52.081928,-113.257729,1,3,P,       930,12,76,
Rotation 1,1332,2011,27-May-11,MBO,DNC,52.081928,-113.257729,1,4,P,       930,10,286,
Rotation 1,1332,2011,27-May-11,MBO,DNC,52.081928,-113.257729,1,5,P,       930,10,0,
Rotation 1,1332,2011,27-May-11,MBO,DNC,52.081928,-113.257729,1,6,P,       930,6,158,
Rotation 1,1332,2011,27-May-11,MBO,DNC,52.081928,-113.257729,1,7,P,       930,6,110,
Rotation 1,1332,2011,27-May-11,MBO,DNC,52.081928,-113.257729,1,8,P,       930,11,226,
Rotation 1,1332,2011,27-May-11,MBO,DNC,52.081928,-113.257729,1,9,P,       930,10,242,
Rotation 1,1333,2011,28-May-11,MBO,DNC,52.019337,-112.946854,1,1,P,       850,8,102,
Rotation 1,1333,2011,28-May-11,MBO,DNC,52.019337,-112.946854,1,2,P,       850,6,82,
Rotation 1,1333,2011,28-May-11,MBO,DNC,52.019337,-112.946854,1,3,P,       850,0,VNA,
Rotation 1,1333,2011,28-May-11,MBO,DNC,52.019337,-112.946854,1,4,P,       850,0,VNA,
Rotation 1,1333,2011,28-May-11,MBO,DNC,52.019337,-112.946854,1,5,P,       850,14,320,
Rotation 1,1333,2011,28-May-11,MBO,DNC,52.019337,-112.946854,1,6,P,       850,0,VNA,
Rotation 1,1333,2011,28-May-11,MBO,DNC,52.019337,-112.946854,1,7,P,       850,6,268,
Rotation 1,1333,2011,28-May-11,MBO,DNC,52.019337,-112.946854,1,8,P,       850,0,VNA,
Rotation 1,1333,2011,28-May-11,MBO,DNC,52.019337,-112.946854,1,9,P,       850,10,142,
Rotation 1,1334,2011,29-May-11,MBO,DNC,51.991528,-112.685448,1,1,P,       866,17,138,
Rotation 1,1334,2011,29-May-11,MBO,DNC,51.991528,-112.685448,1,2,P,       866,10,204,
Rotation 1,1334,2011,29-May-11,MBO,DNC,51.991528,-112.685448,1,3,P,       866,0,VNA,
Rotation 1,1334,2011,29-May-11,MBO,DNC,51.991528,-112.685448,1,4,P,       866,7,4,
Rotation 1,1334,2011,29-May-11,MBO,DNC,51.991528,-112.685448,1,5,P,       866,6,122,
Rotation 1,1334,2011,29-May-11,MBO,DNC,51.991528,-112.685448,1,6,P,       866,4,268,
Rotation 1,1334,2011,29-May-11,MBO,DNC,51.991528,-112.685448,1,7,P,       866,12,88,
Rotation 1,1334,2011,29-May-11,MBO,DNC,51.991528,-112.685448,1,8,P,       866,8,156,
Rotation 1,1334,2011,29-May-11,MBO,DNC,51.991528,-112.685448,1,9,P,       866,6,16,
Rotation 1,1437,2011,08-Jun-11,MBO,DNC,51.105412,-111.760864,1,1,P,       743,0,VNA,
Rotation 1,1437,2011,08-Jun-11,MBO,DNC,51.105412,-111.760864,1,2,P,       743,0,VNA,
Rotation 1,1437,2011,08-Jun-11,MBO,DNC,51.105412,-111.760864,1,3,P,       743,0,VNA,
Rotation 1,1437,2011,08-Jun-11,MBO,DNC,51.105412,-111.760864,1,4,P,       743,0,VNA,
Rotation 1,1437,2011,08-Jun-11,MBO,DNC,51.105412,-111.760864,1,5,P,       743,0,VNA,
Rotation 1,1437,2011,08-Jun-11,MBO,DNC,51.105412,-111.760864,1,6,P,       743,0,VNA,
Rotation 1,1437,2011,08-Jun-11,MBO,DNC,51.105412,-111.760864,1,7,P,       743,0,VNA,
Rotation 1,1437,2011,08-Jun-11,MBO,DNC,51.105412,-111.760864,1,8,P,       743,4,258,
Rotation 1,1437,2011,08-Jun-11,MBO,DNC,51.105412,-111.760864,1,9,P,       743,0,VNA,
Rotation 1,1438,2011,09-Jun-11,MBO,DNC,51.101788,-111.487175,1,1,P,       710,0,VNA,
Rotation 1,1438,2011,09-Jun-11,MBO,DNC,51.101788,-111.487175,1,2,P,       710,0,VNA,
Rotation 1,1438,2011,09-Jun-11,MBO,DNC,51.101788,-111.487175,1,3,P,       710,0,VNA,
Rotation 1,1438,2011,09-Jun-11,MBO,DNC,51.101788,-111.487175,1,4,P,       710,3,326,
Rotation 1,1438,2011,09-Jun-11,MBO,DNC,51.101788,-111.487175,1,5,P,       710,0,VNA,
Rotation 1,1438,2011,09-Jun-11,MBO,DNC,51.101788,-111.487175,1,6,P,       710,3,83,
Rotation 1,1438,2011,09-Jun-11,MBO,DNC,51.101788,-111.487175,1,7,P,       710,3,96,
Rotation 1,1438,2011,09-Jun-11,MBO,DNC,51.101788,-111.487175,1,8,P,       710,0,VNA,
Rotation 1,1438,2011,09-Jun-11,MBO,DNC,51.101788,-111.487175,1,9,P,       710,0,VNA,
Rotation 1,1439,2011,10-Jun-11,TWI,DNC,51.026218,-111.178215,1,1,P,       742,2,295,
Rotation 1,1439,2011,10-Jun-11,TWI,DNC,51.026218,-111.178215,1,2,P,       742,1,284,
Rotation 1,1439,2011,10-Jun-11,TWI,DNC,51.026218,-111.178215,1,3,P,       742,0,VNA,
Rotation 1,1439,2011,10-Jun-11,TWI,DNC,51.026218,-111.178215,1,4,P,       742,1,86,
Rotation 1,1439,2011,10-Jun-11,TWI,DNC,51.026218,-111.178215,1,5,P,       742,0,VNA,
Rotation 1,1439,2011,10-Jun-11,TWI,DNC,51.026218,-111.178215,1,6,P,       742,3,290,
Rotation 1,1439,2011,10-Jun-11,TWI,DNC,51.026218,-111.178215,1,7,P,       742,2,90,
Rotation 1,1439,2011,10-Jun-11,TWI,DNC,51.026218,-111.178215,1,8,P,       742,1,87,
Rotation 1,1439,2011,10-Jun-11,TWI,DNC,51.026218,-111.178215,1,9,P,       742,0,VNA,
Rotation 1,1459,2011,11-Jun-11,MBO,DNC,50.936085,-111.830009,1,1,P,       711,0,VNA,
Rotation 1,1459,2011,11-Jun-11,MBO,DNC,50.936085,-111.830009,1,2,P,       711,0,VNA,
Rotation 1,1459,2011,11-Jun-11,MBO,DNC,50.936085,-111.830009,1,3,P,       711,0,VNA,
Rotation 1,1459,2011,11-Jun-11,MBO,DNC,50.936085,-111.830009,1,4,P,       711,0,VNA,
Rotation 1,1459,2011,11-Jun-11,MBO,DNC,50.936085,-111.830009,1,5,P,       711,0,VNA,
Rotation 1,1459,2011,11-Jun-11,MBO,DNC,50.936085,-111.830009,1,6,P,       711,0,VNA,
Rotation 1,1459,2011,11-Jun-11,MBO,DNC,50.936085,-111.830009,1,7,P,       711,0,VNA,
Rotation 1,1459,2011,11-Jun-11,MBO,DNC,50.936085,-111.830009,1,8,P,       711,0,VNA,
Rotation 1,1459,2011,11-Jun-11,MBO,DNC,50.936085,-111.830009,1,9,P,       711,0,VNA,
Rotation 1,1460,2011,12-Jun-11,TWI,DNC,50.953686,-111.546654,1,1,P,       700,0,VNA,
Rotation 1,1460,2011,12-Jun-11,TWI,DNC,50.953686,-111.546654,1,2,P,       700,0,VNA,
Rotation 1,1460,2011,12-Jun-11,TWI,DNC,50.953686,-111.546654,1,3,P,       700,0,VNA,
Rotation 1,1460,2011,12-Jun-11,TWI,DNC,50.953686,-111.546654,1,4,P,       700,0,VNA,
Rotation 1,1460,2011,12-Jun-11,TWI,DNC,50.953686,-111.546654,1,5,P,       700,0,VNA,
Rotation 1,1460,2011,12-Jun-11,TWI,DNC,50.953686,-111.546654,1,6,P,       700,0,VNA,
Rotation 1,1460,2011,12-Jun-11,TWI,DNC,50.953686,-111.546654,1,7,P,       700,0,VNA,
Rotation 1,1460,2011,12-Jun-11,TWI,DNC,50.953686,-111.546654,1,8,P,       700,0,VNA,
Rotation 1,1460,2011,12-Jun-11,TWI,DNC,50.953686,-111.546654,1,9,P,       700,0,VNA,
Rotation 1,1461,2011,15-Jun-11,MBO,DNC,50.907532,-111.286209,1,1,P,       634,0,VNA,
Rotation 1,1461,2011,15-Jun-11,MBO,DNC,50.907532,-111.286209,1,2,P,       634,0,VNA,
Rotation 1,1461,2011,15-Jun-11,MBO,DNC,50.907532,-111.286209,1,3,P,       634,0,VNA,
Rotation 1,1461,2011,15-Jun-11,MBO,DNC,50.907532,-111.286209,1,4,P,       634,5,316,
Rotation 1,1461,2011,15-Jun-11,MBO,DNC,50.907532,-111.286209,1,5,P,       634,0,VNA,
Rotation 1,1461,2011,15-Jun-11,MBO,DNC,50.907532,-111.286209,1,6,P,       634,0,VNA,
Rotation 1,1461,2011,15-Jun-11,MBO,DNC,50.907532,-111.286209,1,7,P,       634,0,VNA,
Rotation 1,1461,2011,15-Jun-11,MBO,DNC,50.907532,-111.286209,1,8,P,       634,0,VNA,
Rotation 1,1461,2011,15-Jun-11,MBO,DNC,50.907532,-111.286209,1,9,P,       634,0,VNA,
Rotation 1,1481,2011,14-Jun-11,TWI,DNC,50.746773,-111.609749,1,1,P,       672,42,178,
Rotation 1,1481,2011,14-Jun-11,TWI,DNC,50.746773,-111.609749,1,2,P,       672,0,VNA,
Rotation 1,1481,2011,14-Jun-11,TWI,DNC,50.746773,-111.609749,1,3,P,       672,0,VNA,
Rotation 1,1481,2011,14-Jun-11,TWI,DNC,50.746773,-111.609749,1,4,P,       672,38,124,
Rotation 1,1481,2011,14-Jun-11,TWI,DNC,50.746773,-111.609749,1,5,P,       672,38,180,
Rotation 1,1481,2011,14-Jun-11,TWI,DNC,50.746773,-111.609749,1,6,P,       672,42,276,
Rotation 1,1481,2011,14-Jun-11,TWI,DNC,50.746773,-111.609749,1,7,P,       672,32,212,
Rotation 1,1481,2011,14-Jun-11,TWI,DNC,50.746773,-111.609749,1,8,P,       672,55,95,
Rotation 1,1481,2011,14-Jun-11,TWI,DNC,50.746773,-111.609749,1,9,P,       672,28,332,
Rotation 1,1559,2011,26-May-11,TRO,DNC,49.960526,-111.218658,1,1,P,       809,0,VNA,
Rotation 1,1559,2011,26-May-11,TRO,DNC,49.960526,-111.218658,1,2,P,       809,0,VNA,
Rotation 1,1559,2011,26-May-11,TRO,DNC,49.960526,-111.218658,1,3,P,       809,0,VNA,
Rotation 1,1559,2011,26-May-11,TRO,DNC,49.960526,-111.218658,1,4,P,       809,1,220,
Rotation 1,1559,2011,26-May-11,TRO,DNC,49.960526,-111.218658,1,5,P,       809,1,205,
Rotation 1,1559,2011,26-May-11,TRO,DNC,49.960526,-111.218658,1,6,P,       809,2,248,
Rotation 1,1559,2011,26-May-11,TRO,DNC,49.960526,-111.218658,1,7,P,       809,0,VNA,
Rotation 1,1559,2011,26-May-11,TRO,DNC,49.960526,-111.218658,1,8,P,       809,0,VNA,
Rotation 1,1559,2011,26-May-11,TRO,DNC,49.960526,-111.218658,1,9,P,       809,2,170,
Rotation 1,1560,2011,25-May-11,CWI,DNC,49.918877,-111.014114,1,1,P,       826,0,VNA,
Rotation 1,1560,2011,25-May-11,CWI,DNC,49.918877,-111.014114,1,2,P,       826,23,90,
Rotation 1,1560,2011,25-May-11,CWI,DNC,49.918877,-111.014114,1,3,P,       826,20,90,
Rotation 1,1560,2011,25-May-11,CWI,DNC,49.918877,-111.014114,1,4,P,       826,20,90,
Rotation 1,1560,2011,25-May-11,CWI,DNC,49.918877,-111.014114,1,5,P,       826,2,270,
Rotation 1,1560,2011,25-May-11,CWI,DNC,49.918877,-111.014114,1,6,P,       826,21,270,
Rotation 1,1560,2011,25-May-11,CWI,DNC,49.918877,-111.014114,1,7,P,       826,13,90,
Rotation 1,1560,2011,25-May-11,CWI,DNC,49.918877,-111.014114,1,8,P,       826,20,45,
Rotation 1,1560,2011,25-May-11,CWI,DNC,49.918877,-111.014114,1,9,P,       826,10,270,
Rotation 1,1561,2011,24-May-11,TRO,DNC,49.919498,-110.721718,1,1,P,       783,2,270,
Rotation 1,1561,2011,24-May-11,TRO,DNC,49.919498,-110.721718,1,2,P,       783,3,170,
Rotation 1,1561,2011,24-May-11,TRO,DNC,49.919498,-110.721718,1,3,P,       783,10,125,
Rotation 1,1561,2011,24-May-11,TRO,DNC,49.919498,-110.721718,1,4,P,       783,6,82,
Rotation 1,1561,2011,24-May-11,TRO,DNC,49.919498,-110.721718,1,5,P,       783,3,78,
Rotation 1,1561,2011,24-May-11,TRO,DNC,49.919498,-110.721718,1,6,P,       783,2,340,
Rotation 1,1561,2011,24-May-11,TRO,DNC,49.919498,-110.721718,1,7,P,       783,1,92,
Rotation 1,1561,2011,24-May-11,TRO,DNC,49.919498,-110.721718,1,8,P,       783,1,90,
Rotation 1,1561,2011,24-May-11,TRO,DNC,49.919498,-110.721718,1,9,P,       783,2,84,
Rotation 1,1576,2011,27-May-11,CWI,DNC,49.77964,-111.309196,1,1,P,       836,12,180,
Rotation 1,1576,2011,27-May-11,CWI,DNC,49.77964,-111.309196,1,2,P,       836,12,180,
Rotation 1,1576,2011,27-May-11,CWI,DNC,49.77964,-111.309196,1,3,P,       836,12,180,
Rotation 1,1576,2011,27-May-11,CWI,DNC,49.77964,-111.309196,1,4,P,       836,12,180,
Rotation 1,1576,2011,27-May-11,CWI,DNC,49.77964,-111.309196,1,5,P,       836,12,18,
Rotation 1,1576,2011,27-May-11,CWI,DNC,49.77964,-111.309196,1,6,P,       836,12,180,
Rotation 1,1576,2011,27-May-11,CWI,DNC,49.77964,-111.309196,1,7,P,       836,12,180,
Rotation 1,1576,2011,27-May-11,CWI,DNC,49.77964,-111.309196,1,8,P,       836,12,180,
Rotation 1,1576,2011,27-May-11,CWI,DNC,49.77964,-111.309196,1,9,P,       836,12,180,
Rotation 1,1577,2011,28-May-11,TRO,DNC,49.729866,-111.022934,1,1,P,       823,7,150,
Rotation 1,1577,2011,28-May-11,TRO,DNC,49.729866,-111.022934,1,2,P,       823,1,240,
Rotation 1,1577,2011,28-May-11,TRO,DNC,49.729866,-111.022934,1,3,P,       823,1,94,
Rotation 1,1577,2011,28-May-11,TRO,DNC,49.729866,-111.022934,1,4,P,       823,1,100,
Rotation 1,1577,2011,28-May-11,TRO,DNC,49.729866,-111.022934,1,5,P,       823,2,75,
Rotation 1,1577,2011,28-May-11,TRO,DNC,49.729866,-111.022934,1,6,P,       823,2,0,
Rotation 1,1577,2011,28-May-11,TRO,DNC,49.729866,-111.022934,1,7,P,       823,2,165,
Rotation 1,1577,2011,28-May-11,TRO,DNC,49.729866,-111.022934,1,8,P,       823,3,64,
Rotation 1,1577,2011,28-May-11,TRO,DNC,49.729866,-111.022934,1,9,P,       823,9,190,
Rotation 1,1578,2011,29-May-11,CWI,DNC,49.69857,-110.767006,1,1,P,       915,0,VNA,
Rotation 1,1578,2011,29-May-11,CWI,DNC,49.69857,-110.767006,1,2,P,       915,0,VNA,
Rotation 1,1578,2011,29-May-11,CWI,DNC,49.69857,-110.767006,1,3,P,       915,0,VNA,
Rotation 1,1578,2011,29-May-11,CWI,DNC,49.69857,-110.767006,1,4,P,       915,0,VNA,
Rotation 1,1578,2011,29-May-11,CWI,DNC,49.69857,-110.767006,1,5,P,       915,31,260,
Rotation 1,1578,2011,29-May-11,CWI,DNC,49.69857,-110.767006,1,6,P,       915,0,VNA,
Rotation 1,1578,2011,29-May-11,CWI,DNC,49.69857,-110.767006,1,7,P,       915,0,VNA,
Rotation 1,1578,2011,29-May-11,CWI,DNC,49.69857,-110.767006,1,8,P,       915,0,VNA,
Rotation 1,1578,2011,29-May-11,CWI,DNC,49.69857,-110.767006,1,9,P,       915,0,VNA,
Rotation 1,1593,2011,30-May-11,TRO,DNC,49.637825,-111.392174,1,1,P,       842,0,VNA,
Rotation 1,1593,2011,30-May-11,TRO,DNC,49.637825,-111.392174,1,2,P,       842,0,VNA,
Rotation 1,1593,2011,30-May-11,TRO,DNC,49.637825,-111.392174,1,3,P,       842,0,VNA,
Rotation 1,1593,2011,30-May-11,TRO,DNC,49.637825,-111.392174,1,4,P,       842,2,110,
Rotation 1,1593,2011,30-May-11,TRO,DNC,49.637825,-111.392174,1,5,P,       842,2,140,
Rotation 1,1593,2011,30-May-11,TRO,DNC,49.637825,-111.392174,1,6,P,       842,0,VNA,
Rotation 1,1593,2011,30-May-11,TRO,DNC,49.637825,-111.392174,1,7,P,       842,0,VNA,
Rotation 1,1593,2011,30-May-11,TRO,DNC,49.637825,-111.392174,1,8,P,       842,0,VNA,
Rotation 1,1593,2011,30-May-11,TRO,DNC,49.637825,-111.392174,1,9,P,       842,0,VNA,
Rotation 1,1595,2011,01-Jun-11,TRO,DNC,49.562969,-110.831818,1,1,P,       898,DNC,DNC,
Rotation 1,1595,2011,01-Jun-11,TRO,DNC,49.562969,-110.831818,1,2,P,       898,DNC,DNC,
Rotation 1,1595,2011,01-Jun-11,TRO,DNC,49.562969,-110.831818,1,3,P,       898,DNC,DNC,
Rotation 1,1595,2011,01-Jun-11,TRO,DNC,49.562969,-110.831818,1,4,P,       898,0,VNA,
Rotation 1,1595,2011,01-Jun-11,TRO,DNC,49.562969,-110.831818,1,5,P,       898,0,VNA,
Rotation 1,1595,2011,01-Jun-11,TRO,DNC,49.562969,-110.831818,1,6,P,       898,0,VNA,
Rotation 1,1595,2011,01-Jun-11,TRO,DNC,49.562969,-110.831818,1,7,P,       898,0,VNA,
Rotation 1,1595,2011,01-Jun-11,TRO,DNC,49.562969,-110.831818,1,8,P,       898,0,VNA,
Rotation 1,1595,2011,01-Jun-11,TRO,DNC,49.562969,-110.831818,1,9,P,       898,0,VNA,
Rotation 1,1604,2011,08-Jun-11,CWI,DNC,49.642696,-113.042488,1,1,P,       987,5,180,
Rotation 1,1604,2011,08-Jun-11,CWI,DNC,49.642696,-113.042488,1,2,P,       987,5,180,
Rotation 1,1604,2011,08-Jun-11,CWI,DNC,49.642696,-113.042488,1,3,P,       987,5,180,
Rotation 1,1604,2011,08-Jun-11,CWI,DNC,49.642696,-113.042488,1,4,P,       987,5,180,
Rotation 1,1604,2011,08-Jun-11,CWI,DNC,49.642696,-113.042488,1,5,P,       987,2,180,
Rotation 1,1604,2011,08-Jun-11,CWI,DNC,49.642696,-113.042488,1,6,P,       987,8,180,
Rotation 1,1604,2011,08-Jun-11,CWI,DNC,49.642696,-113.042488,1,7,P,       987,5,180,
Rotation 1,1604,2011,08-Jun-11,CWI,DNC,49.642696,-113.042488,1,8,P,       987,10,170,
Rotation 1,1604,2011,08-Jun-11,CWI,DNC,49.642696,-113.042488,1,9,P,       987,5,220,
Rotation 1,1605,2011,10-Jun-11,CWI,DNC,49.646912,-112.838814,1,1,P,       931,0,VNA,
Rotation 1,1605,2011,10-Jun-11,CWI,DNC,49.646912,-112.838814,1,2,P,       931,0,VNA,
Rotation 1,1605,2011,10-Jun-11,CWI,DNC,49.646912,-112.838814,1,3,P,       931,0,VNA,
Rotation 1,1605,2011,10-Jun-11,CWI,DNC,49.646912,-112.838814,1,4,P,       931,0,VNA,
Rotation 1,1605,2011,10-Jun-11,CWI,DNC,49.646912,-112.838814,1,5,P,       931,0,VNA,
Rotation 1,1605,2011,10-Jun-11,CWI,DNC,49.646912,-112.838814,1,6,P,       931,0,VNA,
Rotation 1,1605,2011,10-Jun-11,CWI,DNC,49.646912,-112.838814,1,7,P,       931,14,0,
Rotation 1,1605,2011,10-Jun-11,CWI,DNC,49.646912,-112.838814,1,8,P,       931,9,0,
Rotation 1,1605,2011,10-Jun-11,CWI,DNC,49.646912,-112.838814,1,9,P,       931,0,VNA,
Rotation 1,1606,2011,11-Jun-11,TRO,DNC,49.574409,-112.45948,1,1,P,       939,0,VNA,
Rotation 1,1606,2011,11-Jun-11,TRO,DNC,49.574409,-112.45948,1,2,P,       939,0,VNA,
Rotation 1,1606,2011,11-Jun-11,TRO,DNC,49.574409,-112.45948,1,3,P,       939,0,VNA,
Rotation 1,1606,2011,11-Jun-11,TRO,DNC,49.574409,-112.45948,1,4,P,       939,0,VNA,
Rotation 1,1606,2011,11-Jun-11,TRO,DNC,49.574409,-112.45948,1,5,P,       939,0,VNA,
Rotation 1,1606,2011,11-Jun-11,TRO,DNC,49.574409,-112.45948,1,6,P,       939,0,VNA,
Rotation 1,1606,2011,11-Jun-11,TRO,DNC,49.574409,-112.45948,1,7,P,       939,0,VNA,
Rotation 1,1606,2011,11-Jun-11,TRO,DNC,49.574409,-112.45948,1,8,P,       939,0,VNA,
Rotation 1,1606,2011,11-Jun-11,TRO,DNC,49.574409,-112.45948,1,9,P,       939,0,VNA,
Rotation 1,1621,2011,09-Jun-11,TRO,DNC,49.447514,-113.165291,1,1,P,      1049,2,110,
Rotation 1,1621,2011,09-Jun-11,TRO,DNC,49.447514,-113.165291,1,2,P,      1049,2,125,
Rotation 1,1621,2011,09-Jun-11,TRO,DNC,49.447514,-113.165291,1,3,P,      1049,2,5,
Rotation 1,1621,2011,09-Jun-11,TRO,DNC,49.447514,-113.165291,1,4,P,      1049,0,VNA,
Rotation 1,1621,2011,09-Jun-11,TRO,DNC,49.447514,-113.165291,1,5,P,      1049,0,VNA,
Rotation 1,1621,2011,09-Jun-11,TRO,DNC,49.447514,-113.165291,1,6,P,      1049,0,VNA,
