"Rotation","ABMI Site","Year","Field Date","Field Crew Member(s)","Sub-ordinal transect","Canopy Cover Location","Canopy Closure (Open dots)"
Rotation 1,631,2007,05-Jul-07,TLU,NW,2,26,
Rotation 1,631,2007,05-Jul-07,TLU,SE,1,96,
Rotation 1,631,2007,05-Jul-07,TLU,SE,2,95,
Rotation 1,631,2007,05-Jul-07,TLU,SW,1,49,
Rotation 1,631,2007,05-Jul-07,TLU,SW,2,90,
Rotation 1,632,2007,08-Jul-07,GB2,NE,1,20,
Rotation 1,632,2007,08-Jul-07,GB2,NE,2,18,
Rotation 1,632,2007,08-Jul-07,GB2,NW,1,21,
Rotation 1,632,2007,08-Jul-07,GB2,NW,2,17,
Rotation 1,632,2007,08-Jul-07,GB2,SE,1,34,
Rotation 1,632,2007,08-Jul-07,GB2,SE,2,41,
Rotation 1,632,2007,08-Jul-07,GB2,SW,1,41,
Rotation 1,632,2007,08-Jul-07,GB2,SW,2,32,
Rotation 1,633,2007,07-Jul-07,GB2,NE,1,95,
Rotation 1,633,2007,07-Jul-07,GB2,NE,2,96,
Rotation 1,633,2007,07-Jul-07,GB2,NW,1,92,
Rotation 1,633,2007,07-Jul-07,GB2,NW,2,95,
Rotation 1,633,2007,07-Jul-07,GB2,SE,1,95,
Rotation 1,633,2007,07-Jul-07,GB2,SE,2,91,
Rotation 1,633,2007,07-Jul-07,GB2,SW,1,94,
Rotation 1,633,2007,07-Jul-07,GB2,SW,2,96,
Rotation 1,648,2007,17-Jun-07,LTH/TNA,NE,1,96,
Rotation 1,648,2007,17-Jun-07,LTH/TNA,NE,2,96,
Rotation 1,648,2007,17-Jun-07,LTH/TNA,NW,1,96,
Rotation 1,648,2007,17-Jun-07,LTH/TNA,NW,2,96,
Rotation 1,648,2007,17-Jun-07,LTH/TNA,SE,1,96,
Rotation 1,648,2007,17-Jun-07,LTH/TNA,SE,2,96,
Rotation 1,648,2007,17-Jun-07,LTH/TNA,SW,1,96,
Rotation 1,648,2007,17-Jun-07,LTH/TNA,SW,2,96,
Rotation 1,649,2007,07-Jul-07,ILE,NE,1,83,
Rotation 1,649,2007,07-Jul-07,ILE,NE,2,96,
Rotation 1,649,2007,07-Jul-07,ILE,NW,1,96,
Rotation 1,649,2007,07-Jul-07,ILE,NW,2,96,
Rotation 1,649,2007,07-Jul-07,ILE,SE,1,86,
Rotation 1,649,2007,07-Jul-07,ILE,SE,2,96,
Rotation 1,649,2007,07-Jul-07,ILE,SW,1,96,
Rotation 1,649,2007,07-Jul-07,ILE,SW,2,96,
Rotation 1,650,2007,06-Jul-07,TNA,NE,1,96,
Rotation 1,650,2007,06-Jul-07,TNA,NE,2,96,
Rotation 1,650,2007,06-Jul-07,TNA,NW,1,96,
Rotation 1,650,2007,06-Jul-07,TNA,NW,2,96,
Rotation 1,650,2007,06-Jul-07,TNA,SE,1,96,
Rotation 1,650,2007,06-Jul-07,TNA,SE,2,96,
Rotation 1,650,2007,06-Jul-07,TNA,SW,1,96,
Rotation 1,650,2007,06-Jul-07,TNA,SW,2,96,
Rotation 1,663,2007,06-Jun-07,JCO/TLU,NE,1,96,
Rotation 1,663,2007,06-Jun-07,JCO/TLU,NE,2,77,
Rotation 1,663,2007,06-Jun-07,JCO/TLU,NW,1,96,
Rotation 1,663,2007,06-Jun-07,JCO/TLU,NW,2,95,
Rotation 1,663,2007,06-Jun-07,JCO/TLU,SE,1,96,
Rotation 1,663,2007,06-Jun-07,JCO/TLU,SE,2,96,
Rotation 1,663,2007,06-Jun-07,JCO/TLU,SW,1,90,
Rotation 1,663,2007,06-Jun-07,JCO/TLU,SW,2,96,
Rotation 1,664,2007,06-Jul-07,GB2,NE,1,40,
Rotation 1,664,2007,06-Jul-07,GB2,NE,2,24,
Rotation 1,664,2007,06-Jul-07,GB2,NW,1,33,
Rotation 1,664,2007,06-Jul-07,GB2,NW,2,19,
Rotation 1,664,2007,06-Jul-07,GB2,SE,1,24,
Rotation 1,664,2007,06-Jul-07,GB2,SE,2,19,
Rotation 1,664,2007,06-Jul-07,GB2,SW,1,22,
Rotation 1,664,2007,06-Jul-07,GB2,SW,2,31,
Rotation 1,665,2007,04-Jul-07,MKL,NE,1,90,
Rotation 1,665,2007,04-Jul-07,MKL,NE,2,96,
Rotation 1,665,2007,04-Jul-07,MKL,NW,1,96,
Rotation 1,665,2007,04-Jul-07,MKL,NW,2,96,
Rotation 1,665,2007,04-Jul-07,MKL,SE,1,96,
Rotation 1,665,2007,04-Jul-07,MKL,SE,2,96,
Rotation 1,665,2007,04-Jul-07,MKL,SW,1,96,
Rotation 1,665,2007,04-Jul-07,MKL,SW,2,96,
Rotation 1,791,2007,28-Jun-07,JCO/TLU,NE,1,15,
Rotation 1,791,2007,28-Jun-07,JCO/TLU,NE,2,81,
Rotation 1,791,2007,28-Jun-07,JCO/TLU,NW,1,23,
Rotation 1,791,2007,28-Jun-07,JCO/TLU,NW,2,60,
Rotation 1,791,2007,28-Jun-07,JCO/TLU,SE,1,71,
Rotation 1,791,2007,28-Jun-07,JCO/TLU,SE,2,54,
Rotation 1,791,2007,28-Jun-07,JCO/TLU,SW,1,28,
Rotation 1,791,2007,28-Jun-07,JCO/TLU,SW,2,65,
Rotation 1,792,2007,28-Jun-07,GB2/MKL,NE,1,47,
Rotation 1,792,2007,28-Jun-07,GB2/MKL,NE,2,24,
Rotation 1,792,2007,28-Jun-07,GB2/MKL,NW,1,20,
Rotation 1,792,2007,28-Jun-07,GB2/MKL,NW,2,20,
Rotation 1,792,2007,28-Jun-07,GB2/MKL,SE,1,47,
Rotation 1,792,2007,28-Jun-07,GB2/MKL,SE,2,32,
Rotation 1,792,2007,28-Jun-07,GB2/MKL,SW,1,87,
Rotation 1,792,2007,28-Jun-07,GB2/MKL,SW,2,52,
Rotation 1,793,2007,28-Jun-07,LTH/TNA,NE,1,96,
Rotation 1,793,2007,28-Jun-07,LTH/TNA,NE,2,96,
Rotation 1,793,2007,28-Jun-07,LTH/TNA,NW,1,37,
Rotation 1,793,2007,28-Jun-07,LTH/TNA,NW,2,28,
Rotation 1,793,2007,28-Jun-07,LTH/TNA,SE,1,96,
Rotation 1,793,2007,28-Jun-07,LTH/TNA,SE,2,96,
Rotation 1,793,2007,28-Jun-07,LTH/TNA,SW,1,40,
Rotation 1,793,2007,28-Jun-07,LTH/TNA,SW,2,96,
Rotation 1,823,2007,29-Jun-07,DFR/JCO,NE,1,96,
Rotation 1,823,2007,29-Jun-07,DFR/JCO,NE,2,96,
Rotation 1,823,2007,29-Jun-07,DFR/JCO,NW,1,96,
Rotation 1,823,2007,29-Jun-07,DFR/JCO,NW,2,96,
Rotation 1,823,2007,29-Jun-07,DFR/JCO,SE,1,96,
Rotation 1,823,2007,29-Jun-07,DFR/JCO,SE,2,96,
Rotation 1,823,2007,29-Jun-07,DFR/JCO,SW,1,96,
Rotation 1,823,2007,29-Jun-07,DFR/JCO,SW,2,96,
Rotation 1,824,2007,20-Jun-07,GB2/JCO,NE,1,96,
Rotation 1,824,2007,20-Jun-07,GB2/JCO,NE,2,96,
Rotation 1,824,2007,20-Jun-07,GB2/JCO,NW,1,96,
Rotation 1,824,2007,20-Jun-07,GB2/JCO,NW,2,96,
Rotation 1,824,2007,20-Jun-07,GB2/JCO,SE,1,96,
Rotation 1,824,2007,20-Jun-07,GB2/JCO,SE,2,96,
Rotation 1,824,2007,20-Jun-07,GB2/JCO,SW,1,96,
Rotation 1,824,2007,20-Jun-07,GB2/JCO,SW,2,96,
Rotation 1,825,2007,28-Jun-07,ILE,NE,1,24,
Rotation 1,825,2007,28-Jun-07,ILE,NE,2,24,
Rotation 1,825,2007,28-Jun-07,ILE,NW,1,11,
Rotation 1,825,2007,28-Jun-07,ILE,NW,2,89,
Rotation 1,825,2007,28-Jun-07,ILE,SE,1,19,
Rotation 1,825,2007,28-Jun-07,ILE,SE,2,31,
Rotation 1,825,2007,28-Jun-07,ILE,SW,1,8,
Rotation 1,825,2007,28-Jun-07,ILE,SW,2,17,
Rotation 1,855,2007,29-Jun-07,MKL,NE,1,96,
Rotation 1,855,2007,29-Jun-07,MKL,NE,2,96,
Rotation 1,855,2007,29-Jun-07,MKL,NW,1,96,
Rotation 1,855,2007,29-Jun-07,MKL,NW,2,96,
Rotation 1,855,2007,29-Jun-07,MKL,SE,1,96,
Rotation 1,855,2007,29-Jun-07,MKL,SE,2,96,
Rotation 1,855,2007,29-Jun-07,MKL,SW,1,96,
Rotation 1,855,2007,29-Jun-07,MKL,SW,2,96,
Rotation 1,856,2007,29-Jun-07,TNA,NE,1,96,
Rotation 1,856,2007,29-Jun-07,TNA,NE,2,96,
Rotation 1,856,2007,29-Jun-07,TNA,NW,1,96,
Rotation 1,856,2007,29-Jun-07,TNA,NW,2,96,
Rotation 1,856,2007,29-Jun-07,TNA,SE,1,96,
Rotation 1,856,2007,29-Jun-07,TNA,SE,2,96,
Rotation 1,856,2007,29-Jun-07,TNA,SW,1,96,
Rotation 1,856,2007,29-Jun-07,TNA,SW,2,96,
Rotation 1,857,2007,28-Jun-07,LOL/RCA,NE,1,25,
Rotation 1,857,2007,28-Jun-07,LOL/RCA,NE,2,31,
Rotation 1,857,2007,28-Jun-07,LOL/RCA,NW,1,24,
Rotation 1,857,2007,28-Jun-07,LOL/RCA,NW,2,15,
Rotation 1,857,2007,28-Jun-07,LOL/RCA,SE,1,15,
Rotation 1,857,2007,28-Jun-07,LOL/RCA,SE,2,21,
Rotation 1,857,2007,28-Jun-07,LOL/RCA,SW,1,12,
Rotation 1,857,2007,28-Jun-07,LOL/RCA,SW,2,15,
Rotation 1,1068,2007,21-Jul-07,LOL/RCA,NE,1,12,
Rotation 1,1068,2007,21-Jul-07,LOL/RCA,NE,2,26,
Rotation 1,1068,2007,21-Jul-07,LOL/RCA,NW,1,72,
Rotation 1,1068,2007,21-Jul-07,LOL/RCA,NW,2,17,
Rotation 1,1068,2007,21-Jul-07,LOL/RCA,SE,1,23,
Rotation 1,1068,2007,21-Jul-07,LOL/RCA,SE,2,32,
Rotation 1,1068,2007,21-Jul-07,LOL/RCA,SW,1,24,
Rotation 1,1068,2007,21-Jul-07,LOL/RCA,SW,2,25,
Rotation 1,1069,2007,10-Jul-07,LOL/RCA,NE,1,21,
Rotation 1,1069,2007,10-Jul-07,LOL/RCA,NE,2,10,
Rotation 1,1069,2007,10-Jul-07,LOL/RCA,NW,1,4,
Rotation 1,1069,2007,10-Jul-07,LOL/RCA,NW,2,7,
Rotation 1,1069,2007,10-Jul-07,LOL/RCA,SE,1,19,
Rotation 1,1069,2007,10-Jul-07,LOL/RCA,SE,2,22,
Rotation 1,1069,2007,10-Jul-07,LOL/RCA,SW,1,48,
Rotation 1,1069,2007,10-Jul-07,LOL/RCA,SW,2,14,
Rotation 1,1070,2007,05-Jul-07,RCA,NE,1,18,
Rotation 1,1070,2007,05-Jul-07,RCA,NE,2,35,
Rotation 1,1070,2007,05-Jul-07,RCA,NW,1,51,
Rotation 1,1070,2007,05-Jul-07,RCA,NW,2,49,
Rotation 1,1070,2007,05-Jul-07,RCA,SE,1,11,
Rotation 1,1070,2007,05-Jul-07,RCA,SE,2,47,
Rotation 1,1070,2007,05-Jul-07,RCA,SW,1,11,
Rotation 1,1070,2007,05-Jul-07,RCA,SW,2,96,
Rotation 1,1101,2007,06-Jun-07,LOL/RCA,NE,1,21,
Rotation 1,1101,2007,06-Jun-07,LOL/RCA,NE,2,22,
Rotation 1,1101,2007,06-Jun-07,LOL/RCA,NW,1,22,
Rotation 1,1101,2007,06-Jun-07,LOL/RCA,NW,2,15,
Rotation 1,1101,2007,06-Jun-07,LOL/RCA,SE,1,26,
Rotation 1,1101,2007,06-Jun-07,LOL/RCA,SE,2,27,
Rotation 1,1101,2007,06-Jun-07,LOL/RCA,SW,1,20,
Rotation 1,1101,2007,06-Jun-07,LOL/RCA,SW,2,14,
Rotation 1,1102,2007,07-Jul-07,RCA,NE,1,96,
Rotation 1,1102,2007,07-Jul-07,RCA,NE,2,96,
Rotation 1,1102,2007,07-Jul-07,RCA,NW,1,96,
Rotation 1,1102,2007,07-Jul-07,RCA,NW,2,96,
Rotation 1,1102,2007,07-Jul-07,RCA,SE,1,96,
Rotation 1,1102,2007,07-Jul-07,RCA,SE,2,96,
Rotation 1,1102,2007,07-Jul-07,RCA,SW,1,96,
Rotation 1,1102,2007,07-Jul-07,RCA,SW,2,96,
Rotation 1,1103,2007,08-Jul-07,RCA,NE,1,96,
Rotation 1,1103,2007,08-Jul-07,RCA,NE,2,96,
Rotation 1,1103,2007,08-Jul-07,RCA,NW,1,96,
Rotation 1,1103,2007,08-Jul-07,RCA,NW,2,96,
Rotation 1,1103,2007,08-Jul-07,RCA,SE,1,39,
Rotation 1,1103,2007,08-Jul-07,RCA,SE,2,25,
Rotation 1,1103,2007,08-Jul-07,RCA,SW,1,38,
Rotation 1,1103,2007,08-Jul-07,RCA,SW,2,59,
Rotation 1,1118,2007,10-Jul-07,ROA,NE,1,96,
Rotation 1,1118,2007,10-Jul-07,ROA,NE,2,96,
Rotation 1,1118,2007,10-Jul-07,ROA,NW,1,96,
Rotation 1,1118,2007,10-Jul-07,ROA,NW,2,96,
Rotation 1,1118,2007,10-Jul-07,ROA,SE,1,96,
Rotation 1,1118,2007,10-Jul-07,ROA,SE,2,96,
Rotation 1,1118,2007,10-Jul-07,ROA,SW,1,96,
Rotation 1,1118,2007,10-Jul-07,ROA,SW,2,96,
Rotation 1,1133,2007,09-Jul-07,RCA,NE,1,96,
Rotation 1,1133,2007,09-Jul-07,RCA,NE,2,96,
Rotation 1,1133,2007,09-Jul-07,RCA,NW,1,77,
Rotation 1,1133,2007,09-Jul-07,RCA,NW,2,96,
Rotation 1,1133,2007,09-Jul-07,RCA,SE,1,89,
Rotation 1,1133,2007,09-Jul-07,RCA,SE,2,63,
Rotation 1,1133,2007,09-Jul-07,RCA,SW,1,91,
Rotation 1,1133,2007,09-Jul-07,RCA,SW,2,96,
Rotation 1,1134,2007,04-Jul-07,RCA,NE,1,25,
Rotation 1,1134,2007,04-Jul-07,RCA,NE,2,40,
Rotation 1,1134,2007,04-Jul-07,RCA,NW,1,31,
Rotation 1,1134,2007,04-Jul-07,RCA,NW,2,18,
Rotation 1,1134,2007,04-Jul-07,RCA,SE,1,10,
Rotation 1,1134,2007,04-Jul-07,RCA,SE,2,33,
Rotation 1,1134,2007,04-Jul-07,RCA,SW,1,33,
Rotation 1,1134,2007,04-Jul-07,RCA,SW,2,26,
Rotation 1,1135,2007,09-Jul-07,RCA,NE,1,96,
Rotation 1,1135,2007,09-Jul-07,RCA,NE,2,92,
Rotation 1,1135,2007,09-Jul-07,RCA,NW,1,93,
Rotation 1,1135,2007,09-Jul-07,RCA,NW,2,4,
Rotation 1,1135,2007,09-Jul-07,RCA,SE,1,18,
Rotation 1,1135,2007,09-Jul-07,RCA,SE,2,8,
Rotation 1,1135,2007,09-Jul-07,RCA,SW,1,68,
Rotation 1,1135,2007,09-Jul-07,RCA,SW,2,76,
Rotation 1,1150,2007,11-Jul-07,ROA,NE,1,96,
Rotation 1,1150,2007,11-Jul-07,ROA,NE,2,96,
Rotation 1,1150,2007,11-Jul-07,ROA,NW,1,96,
Rotation 1,1150,2007,11-Jul-07,ROA,NW,2,96,
Rotation 1,1150,2007,11-Jul-07,ROA,SE,1,96,
Rotation 1,1150,2007,11-Jul-07,ROA,SE,2,96,
Rotation 1,1150,2007,11-Jul-07,ROA,SW,1,96,
Rotation 1,1150,2007,11-Jul-07,ROA,SW,2,96,
Rotation 1,1252,2007,22-Jul-07,ROA,NE,1,96,
Rotation 1,1252,2007,22-Jul-07,ROA,NE,2,96,
Rotation 1,1252,2007,22-Jul-07,ROA,NW,1,96,
Rotation 1,1252,2007,22-Jul-07,ROA,NW,2,96,
Rotation 1,1252,2007,22-Jul-07,ROA,SE,1,96,
Rotation 1,1252,2007,22-Jul-07,ROA,SE,2,96,
Rotation 1,1252,2007,22-Jul-07,ROA,SW,1,96,
Rotation 1,1252,2007,22-Jul-07,ROA,SW,2,96,
Rotation 1,1253,2007,23-Jul-07,ROA,NE,1,96,
Rotation 1,1253,2007,23-Jul-07,ROA,NE,2,96,
Rotation 1,1253,2007,23-Jul-07,ROA,NW,1,96,
Rotation 1,1253,2007,23-Jul-07,ROA,NW,2,96,
Rotation 1,1253,2007,23-Jul-07,ROA,SE,1,74,
Rotation 1,1253,2007,23-Jul-07,ROA,SE,2,38,
Rotation 1,1253,2007,23-Jul-07,ROA,SW,1,86,
Rotation 1,1253,2007,23-Jul-07,ROA,SW,2,96,
Rotation 1,1254,2007,24-Jul-07,ROA,NE,1,96,
Rotation 1,1254,2007,24-Jul-07,ROA,NE,2,96,
Rotation 1,1254,2007,24-Jul-07,ROA,NW,1,96,
Rotation 1,1254,2007,24-Jul-07,ROA,NW,2,96,
Rotation 1,1254,2007,24-Jul-07,ROA,SE,1,96,
Rotation 1,1254,2007,24-Jul-07,ROA,SE,2,96,
Rotation 1,1254,2007,24-Jul-07,ROA,SW,1,96,
Rotation 1,1254,2007,24-Jul-07,ROA,SW,2,96,
Rotation 1,1506,2007,17-Jul-07,ROA,NE,1,96,
Rotation 1,1506,2007,17-Jul-07,ROA,NE,2,96,
Rotation 1,1506,2007,17-Jul-07,ROA,NW,1,96,
Rotation 1,1506,2007,17-Jul-07,ROA,NW,2,96,
Rotation 1,1506,2007,17-Jul-07,ROA,SE,1,96,
Rotation 1,1506,2007,17-Jul-07,ROA,SE,2,96,
Rotation 1,1506,2007,17-Jul-07,ROA,SW,1,96,
Rotation 1,1506,2007,17-Jul-07,ROA,SW,2,96,
Rotation 1,1525,2007,18-Jul-07,ROA,NE,1,96,
Rotation 1,1525,2007,18-Jul-07,ROA,NE,2,96,
Rotation 1,1525,2007,18-Jul-07,ROA,NW,1,96,
Rotation 1,1525,2007,18-Jul-07,ROA,NW,2,96,
Rotation 1,1525,2007,18-Jul-07,ROA,SE,1,96,
Rotation 1,1525,2007,18-Jul-07,ROA,SE,2,96,
Rotation 1,1525,2007,18-Jul-07,ROA,SW,1,96,
Rotation 1,1525,2007,18-Jul-07,ROA,SW,2,96,
Rotation 1,1526,2007,20-Jul-07,ROA,NE,1,96,
Rotation 1,1526,2007,20-Jul-07,ROA,NE,2,96,
Rotation 1,1526,2007,20-Jul-07,ROA,NW,1,96,
Rotation 1,1526,2007,20-Jul-07,ROA,NW,2,96,
Rotation 1,1526,2007,20-Jul-07,ROA,SE,1,96,
Rotation 1,1526,2007,20-Jul-07,ROA,SE,2,96,
Rotation 1,1526,2007,20-Jul-07,ROA,SW,1,96,
Rotation 1,1526,2007,20-Jul-07,ROA,SW,2,96,
Rotation 1,1544,2007,29-Jun-07,ROA,NE,1,96,
Rotation 1,1544,2007,29-Jun-07,ROA,NE,2,96,
Rotation 1,1544,2007,29-Jun-07,ROA,NW,1,96,
Rotation 1,1544,2007,29-Jun-07,ROA,NW,2,96,
Rotation 1,1544,2007,29-Jun-07,ROA,SE,1,96,
Rotation 1,1544,2007,29-Jun-07,ROA,SE,2,96,
Rotation 1,1544,2007,29-Jun-07,ROA,SW,1,96,
Rotation 1,1544,2007,29-Jun-07,ROA,SW,2,96,
Rotation 1,1545,2007,14-Jul-07,ROA,NE,1,96,
Rotation 1,1545,2007,14-Jul-07,ROA,NE,2,96,
Rotation 1,1545,2007,14-Jul-07,ROA,NW,1,96,
Rotation 1,1545,2007,14-Jul-07,ROA,NW,2,96,
Rotation 1,1545,2007,14-Jul-07,ROA,SE,1,96,
Rotation 1,1545,2007,14-Jul-07,ROA,SE,2,96,
Rotation 1,1545,2007,14-Jul-07,ROA,SW,1,96,
Rotation 1,1545,2007,14-Jul-07,ROA,SW,2,96,
Rotation 1,1601,2007,10-Jul-07,ROA,NE,1,96,
Rotation 1,1601,2007,10-Jul-07,ROA,NE,2,96,
Rotation 1,1601,2007,10-Jul-07,ROA,NW,1,96,
Rotation 1,1601,2007,10-Jul-07,ROA,NW,2,96,
Rotation 1,1601,2007,10-Jul-07,ROA,SE,1,96,
Rotation 1,1601,2007,10-Jul-07,ROA,SE,2,96,
Rotation 1,1601,2007,10-Jul-07,ROA,SW,1,96,
Rotation 1,1601,2007,10-Jul-07,ROA,SW,2,96,
Rotation 1,1602,2007,05-Jul-07,ROA,NE,1,96,
Rotation 1,1602,2007,05-Jul-07,ROA,NE,2,96,
Rotation 1,1602,2007,05-Jul-07,ROA,NW,1,96,
Rotation 1,1602,2007,05-Jul-07,ROA,NW,2,96,
Rotation 1,1602,2007,05-Jul-07,ROA,SE,1,96,
Rotation 1,1602,2007,05-Jul-07,ROA,SE,2,96,
Rotation 1,1602,2007,05-Jul-07,ROA,SW,1,96,
Rotation 1,1602,2007,05-Jul-07,ROA,SW,2,96,
Rotation 1,1603,2007,14-Jun-07,DNC,NE,1,DNC,
Rotation 1,1603,2007,14-Jun-07,DNC,NE,2,DNC,
Rotation 1,1603,2007,14-Jun-07,DNC,NW,1,DNC,
Rotation 1,1603,2007,14-Jun-07,DNC,NW,2,DNC,
Rotation 1,1603,2007,14-Jun-07,DNC,SE,1,DNC,
Rotation 1,1603,2007,14-Jun-07,DNC,SE,2,DNC,
Rotation 1,1603,2007,14-Jun-07,DNC,SW,1,DNC,
Rotation 1,1603,2007,14-Jun-07,DNC,SW,2,DNC,
Rotation 1,1620,2007,07-Jul-07,ROA,NE,1,96,
Rotation 1,1620,2007,07-Jul-07,ROA,NE,2,96,
Rotation 1,1620,2007,07-Jul-07,ROA,NW,1,96,
Rotation 1,1620,2007,07-Jul-07,ROA,NW,2,96,
Rotation 1,1620,2007,07-Jul-07,ROA,SE,1,96,
Rotation 1,1620,2007,07-Jul-07,ROA,SE,2,96,
Rotation 1,1620,2007,07-Jul-07,ROA,SW,1,96,
Rotation 1,1620,2007,07-Jul-07,ROA,SW,2,96,
Rotation 1,OG-DH-510-1,2007,16-Jul-07,DH,NE,1,96,
Rotation 1,OG-DH-510-1,2007,16-Jul-07,DH,NE,2,70,
Rotation 1,OG-DH-510-1,2007,16-Jul-07,DH,NW,1,96,
Rotation 1,OG-DH-510-1,2007,16-Jul-07,DH,NW,2,96,
Rotation 1,OG-DH-510-1,2007,16-Jul-07,DH,SE,1,96,
Rotation 1,OG-DH-510-1,2007,16-Jul-07,DH,SE,2,96,
Rotation 1,OG-DH-510-1,2007,16-Jul-07,DH,SW,1,96,
Rotation 1,OG-DH-510-1,2007,16-Jul-07,DH,SW,2,96,
Rotation 1,OG-DH-510-2,2007,15-Jul-07,DH,NE,1,96,
Rotation 1,OG-DH-510-2,2007,15-Jul-07,DH,NE,2,96,
Rotation 1,OG-DH-510-2,2007,15-Jul-07,DH,NW,1,96,
Rotation 1,OG-DH-510-2,2007,15-Jul-07,DH,NW,2,96,
Rotation 1,OG-DH-510-2,2007,15-Jul-07,DH,SE,1,94,
Rotation 1,OG-DH-510-2,2007,15-Jul-07,DH,SE,2,73,
Rotation 1,OG-DH-510-2,2007,15-Jul-07,DH,SW,1,96,
Rotation 1,OG-DH-510-2,2007,15-Jul-07,DH,SW,2,96,
Rotation 1,OG-DH-542-1,2007,14-Jul-07,DH,NE,1,20,
Rotation 1,OG-DH-542-1,2007,14-Jul-07,DH,NE,2,37,
Rotation 1,OG-DH-542-1,2007,14-Jul-07,DH,NW,1,96,
Rotation 1,OG-DH-542-1,2007,14-Jul-07,DH,NW,2,96,
Rotation 1,OG-DH-542-1,2007,14-Jul-07,DH,SE,1,96,
Rotation 1,OG-DH-542-1,2007,14-Jul-07,DH,SE,2,96,
Rotation 1,OG-DH-542-1,2007,14-Jul-07,DH,SW,1,96,
Rotation 1,OG-DH-542-1,2007,14-Jul-07,DH,SW,2,96,
Rotation 1,OG-DH-727-1,2007,13-Jul-07,DH,NE,1,96,
Rotation 1,OG-DH-727-1,2007,13-Jul-07,DH,NE,2,96,
Rotation 1,OG-DH-727-1,2007,13-Jul-07,DH,NW,1,96,
Rotation 1,OG-DH-727-1,2007,13-Jul-07,DH,NW,2,96,
Rotation 1,OG-DH-727-1,2007,13-Jul-07,DH,SE,1,96,
Rotation 1,OG-DH-727-1,2007,13-Jul-07,DH,SE,2,96,
Rotation 1,OG-DH-727-1,2007,13-Jul-07,DH,SW,1,77,
Rotation 1,OG-DH-727-1,2007,13-Jul-07,DH,SW,2,76,
Rotation 1,OG-DH-758-1,2007,12-Jul-07,DH,NE,1,34,
Rotation 1,OG-DH-758-1,2007,12-Jul-07,DH,NE,2,12,
Rotation 1,OG-DH-758-1,2007,12-Jul-07,DH,NW,1,96,
Rotation 1,OG-DH-758-1,2007,12-Jul-07,DH,NW,2,96,
Rotation 1,OG-DH-758-1,2007,12-Jul-07,DH,SE,1,53,
Rotation 1,OG-DH-758-1,2007,12-Jul-07,DH,SE,2,46,
Rotation 1,OG-DH-758-1,2007,12-Jul-07,DH,SW,1,96,
Rotation 1,OG-DH-758-1,2007,12-Jul-07,DH,SW,2,96,
Rotation 1,OG-DH-758-2,2007,11-Jul-07,JPO,NE,1,96,
Rotation 1,OG-DH-758-2,2007,11-Jul-07,JPO,NE,2,96,
Rotation 1,OG-DH-758-2,2007,11-Jul-07,JPO,NW,1,96,
Rotation 1,OG-DH-758-2,2007,11-Jul-07,JPO,NW,2,96,
Rotation 1,OG-DH-758-2,2007,11-Jul-07,JPO,SE,1,96,
Rotation 1,OG-DH-758-2,2007,11-Jul-07,JPO,SE,2,96,
Rotation 1,OG-DH-758-2,2007,11-Jul-07,JPO,SW,1,96,
Rotation 1,OG-DH-758-2,2007,11-Jul-07,JPO,SW,2,96,
Rotation 1,OG-DH-760-1,2007,07-Jul-07,JPO,NE,1,96,
Rotation 1,OG-DH-760-1,2007,07-Jul-07,JPO,NE,2,96,
Rotation 1,OG-DH-760-1,2007,07-Jul-07,JPO,NW,1,96,
Rotation 1,OG-DH-760-1,2007,07-Jul-07,JPO,NW,2,96,
Rotation 1,OG-DH-760-1,2007,07-Jul-07,JPO,SE,1,96,
Rotation 1,OG-DH-760-1,2007,07-Jul-07,JPO,SE,2,96,
Rotation 1,OG-DH-760-1,2007,07-Jul-07,JPO,SW,1,96,
Rotation 1,OG-DH-760-1,2007,07-Jul-07,JPO,SW,2,96,
Rotation 1,OG-DH-788-1,2007,17-Jul-07,DH,NE,1,96,
Rotation 1,OG-DH-788-1,2007,17-Jul-07,DH,NE,2,96,
Rotation 1,OG-DH-788-1,2007,17-Jul-07,DH,NW,1,75,
Rotation 1,OG-DH-788-1,2007,17-Jul-07,DH,NW,2,5,
Rotation 1,OG-DH-788-1,2007,17-Jul-07,DH,SE,1,10,
Rotation 1,OG-DH-788-1,2007,17-Jul-07,DH,SE,2,9,
Rotation 1,OG-DH-788-1,2007,17-Jul-07,DH,SW,1,9,
Rotation 1,OG-DH-788-1,2007,17-Jul-07,DH,SW,2,16,
Rotation 1,OG-DH-789-1,2007,18-Jul-07,DH,NE,1,96,
Rotation 1,OG-DH-789-1,2007,18-Jul-07,DH,NE,2,96,
Rotation 1,OG-DH-789-1,2007,18-Jul-07,DH,NW,1,21,
Rotation 1,OG-DH-789-1,2007,18-Jul-07,DH,NW,2,31,
Rotation 1,OG-DH-789-1,2007,18-Jul-07,DH,SE,1,96,
Rotation 1,OG-DH-789-1,2007,18-Jul-07,DH,SE,2,96,
Rotation 1,OG-DH-789-1,2007,18-Jul-07,DH,SW,1,38,
Rotation 1,OG-DH-789-1,2007,18-Jul-07,DH,SW,2,46,
Rotation 1,OG-DH-793-1,2007,06-Jul-07,DH,NE,1,96,
Rotation 1,OG-DH-793-1,2007,06-Jul-07,DH,NE,2,96,
Rotation 1,OG-DH-793-1,2007,06-Jul-07,DH,NW,1,96,
Rotation 1,OG-DH-793-1,2007,06-Jul-07,DH,NW,2,96,
